node_id,node_type,x,y,demand,ready_time,due_time,service_time,station_capacity,station_chargers,charge_power_kw,carbon_region
C33,c,-20254.785864182646,38196.61132515345,249.8,0.0,19124.0,780.0,,,,
C34,c,43200.739550602484,-18330.838874031815,165.3,2270.9,22341.9,1308.0,,,,
C35,c,-20813.171821725227,13394.11276889635,391.0,1509.8,21063.8,1138.0,,,,
C36,c,-31493.200113451046,10729.9281647536,380.6,492.1,20008.1,804.0,,,,
C37,c,39916.25255945444,-7586.756873677883,498.2,6744.4,26367.4,266.0,,,,
C38,c,-17619.743926888063,21133.829237782076,142.0,4922.4,24298.4,398.0,,,,
C39,c,37884.54756363372,-16010.402391617521,514.5,1883.5,21399.5,804.0,,,,
C40,c,44600.73111334247,-19718.11451663948,675.6,5351.6,25055.6,528.0,,,,
C41,c,-20301.78459894964,42589.96359774573,420.8,0.0,19187.0,696.0,,,,
C42,c,-20962.462473806223,-45000.0,269.3,4492.2,25332.2,1632.0,,,,
C43,c,46722.004565600764,31859.294828229285,664.5,917.7,20991.7,482.0,,,,
C44,c,23273.235735773214,-23730.47333549147,623.2,1950.3,21876.3,916.0,,,,
C45,c,46320.10313781739,-16936.824611567365,572.7,6121.1,25497.1,398.0,,,,
C46,c,-37177.35950023977,15632.37189044143,655.6,0.0,18333.0,228.0,,,,
C47,c,45499.78053398046,-10666.787718788642,751.6,6059.4,26884.4,1462.0,,,,
C48,c,4994.529371975871,-14396.697451406902,219.4,1041.1,21833.1,1262.0,,,,
C49,c,25675.686598795477,-9435.931826230117,697.5,3647.0,24346.0,1614.0,,,,
C50,c,-43576.347709968795,20739.079207212217,150.5,0.0,20226.0,814.0,,,,
C51,c,21655.276814433397,-20568.112632579236,131.1,993.9,21722.9,818.0,,,,
C52,c,58666.80369992416,-6486.307181139756,388.9,2642.5,21888.5,332.0,,,,
C53,c,37062.761324581144,2535.69073208598,224.4,2453.2,22785.2,1052.0,,,,
C54,c,-35950.93336825451,17354.354119002357,514.0,1147.9,21224.9,406.0,,,,
C55,c,43808.69534830797,-1653.6662804234575,305.5,2049.0,22500.0,1562.0,,,,
C56,c,20992.680691701495,6279.67898330029,510.4,2553.2,21504.2,346.0,,,,
C57,c,29336.687308016342,-20037.97059925201,681.1,4307.6,24699.6,854.0,,,,
C58,c,-11973.82453316478,-17478.471482056066,130.7,4414.7,22832.7,384.0,,,,
C59,c,-6457.468864978597,3717.5463798285928,522.1,0.0,20045.0,504.0,,,,
C60,c,-27585.499679056258,-10139.407345816482,537.4,6360.8,26696.8,1434.0,,,,
C61,c,37663.989722237646,7233.302002911662,306.3,1976.9,21240.9,1028.0,,,,
C62,c,34430.99865369361,-13893.144618647857,435.9,4875.9,25497.9,1582.0,,,,
C63,c,41172.70981382151,5251.751501841632,338.7,1152.5,20082.5,312.0,,,,
C64,c,10549.685497472221,16549.004973249583,344.9,4765.6,25282.6,1616.0,,,,
F1,f,37694.2228286979,-10149.613713419636,0.0,0.0,86400.0,0.0,1,1,60.0,R1
F2,f,34920.94287843215,-3526.0791422849234,0.0,0.0,86400.0,0.0,1,1,60.0,R2
F3,f,40368.66657248918,-16313.415050563934,0.0,0.0,86400.0,0.0,1,1,60.0,R3
