event_id,event_type,t_appear,customer_id,old_demand,new_demand,x,y,delta_demand,old_ready_time,old_due_time,new_ready_time,new_due_time,time_window_action,demand_source,time_window_source,donor_instance_id,donor_customer_id,new_service_time,service_time_source,source,seed
13,demand_change,16455.932441243716,C297,485.0,497.567576674028,12652.68,9695.99,12.567576674027976,37322.0,57817.0,37322.0,57817.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,3
14,cancel,17499.02783099076,C158,722.0,0.0,-7750.97,-37029.55,-722.0,36059.0,56144.0,36059.0,56144.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,3
15,demand_change,19827.774219418814,C164,430.0,436.55983589318976,15591.52,-30357.74,6.5598358931897565,34289.0,54578.0,34289.0,54578.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,3
16,add,19852.641007938193,N_S3_007,0.0,378.0,37942.45,-23869.49,378.0,37530.0,58031.0,37530.0,58031.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C332,756.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,3
17,add,20034.851387843042,N_S3_008,0.0,540.0,25639.37,14591.84,540.0,34097.0,53948.0,34097.0,53948.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C309,1080.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,3
18,demand_change,21109.84431581215,C197,378.0,434.5309144056131,-28571.17,19972.34,56.53091440561309,36071.0,55301.0,36071.0,55301.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,3
19,add,22463.48301517648,N_S3_009,0.0,180.0,-37485.08,-57892.43,180.0,37405.0,56617.0,37405.0,56617.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C350,360.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,3
20,demand_change,22783.139811841393,C193,503.0,428.6414195069289,-4593.38,-69262.17,-74.35858049307109,34094.0,54101.0,34094.0,54101.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,3
21,add,23755.275584402763,N_S3_010,0.0,327.0,-59839.67,-1754.31,327.0,35716.0,56200.0,35716.0,56200.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C216,654.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,3
22,demand_change,23897.235463749887,C255,493.0,507.7549194210172,-38518.72,66674.37,14.754919421017178,33186.0,54115.0,33186.0,54115.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,3
23,add,25088.882647713355,N_S3_011,0.0,498.0,-54564.84,412.62,498.0,36517.0,56988.0,36517.0,56988.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C209,996.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,3
24,demand_change,26379.481234593302,C296,283.0,321.11122736676015,-44034.27,36403.41,38.11122736676015,36107.0,56368.0,36107.0,56368.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,3
25,demand_change,28333.543646243317,C264,287.0,327.59000746476124,12517.38,-67542.07,40.59000746476124,36800.0,55721.0,36800.0,55721.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,3
26,demand_change,28735.299079725766,C230,642.0,601.8645479900835,87510.24,24665.07,-40.13545200991655,34581.0,55463.0,34581.0,55463.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,3
27,demand_change,28736.92780862238,C175,802.0,745.0675930602957,-8642.17,-23596.92,-56.932406939704265,36792.0,57174.0,36792.0,57174.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,3
28,add,29503.06155043672,N_S3_012,0.0,621.0,-32716.22,-24911.81,621.0,33939.0,53281.0,33939.0,53281.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C384,1242.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,3
29,add,30014.023707736364,N_S3_013,0.0,194.0,54084.95,-16671.22,194.0,36770.0,56888.0,36770.0,56888.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C212,388.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,3
30,cancel,30251.314980288513,C315,160.0,0.0,-34766.23,-13867.43,-160.0,65530.0,85417.0,65530.0,85417.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,3
31,cancel,30452.142464344717,C301,371.0,0.0,-72813.92,-4393.87,-371.0,65533.0,85884.0,65533.0,85884.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,3
32,cancel,31356.119400281656,C303,191.0,0.0,33387.64,-2996.25,-191.0,66445.0,84932.0,66445.0,84932.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,3
