accepted,accepted_worse,actual_evals_added,best_improved,better_current,candidate_backend,candidate_obj,candidate_route_count,candidate_route_count_delta,changed,destroy_id,eval,hard_violation_count,local_search_attempted,local_search_improved,local_search_obj_after,local_search_obj_before,local_search_route_count_after,local_search_route_count_before,local_search_route_count_delta,move,operator_base_id,outcome_candidate_obj,outcome_hard_violation_count,previous_best_obj,previous_obj,previous_route_count,raw_action,raw_candidate_obj,raw_candidate_route_count,raw_candidate_route_count_delta,raw_changed,raw_hard_violation_count,raw_removed_count,remove_count_q,remove_fraction,removed_count,repair_id,revert_reason,seed,selector_epsilon,selector_iter,selector_pair_times,selector_phase,selector_probability,selector_sample,selector_temperature,selector_type,selector_value,strong_bridge_backend_changed,strong_bridge_backend_destroy,strong_bridge_backend_detail,strong_bridge_backend_feasible,strong_bridge_backend_produced,strong_bridge_backend_removed_count,strong_bridge_backend_repair,temperature,winner_operator_module
False,False,1,False,False,winner_operator_set,3883.482712399133,18,0,False,shaw_related_removal,12,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,11,winner_kernel_v1,3883.482712399133,0,3883.482712399133,3883.482712399133,18,"[2, 0, -1, -1]",3883.482712399133,18,0,False,0,0,,,0,greedy_insert_repair,unchanged,2,nan,10,3,exploit,nan,nan,nan,alpha_ucb,1.5856596013836737,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,3883.482712399133,18,0,False,shaw_related_removal,13,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,12,winner_kernel_v1,3883.482712399133,0,3883.482712399133,3883.482712399133,18,"[2, 1, -1, -1]",3883.482712399133,18,0,False,0,0,,,0,regret2_insert_repair,unchanged,2,nan,11,0,exploit,nan,nan,nan,alpha_ucb,1.4458615614549433,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,3883.482712399133,18,0,False,shaw_related_removal,14,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,13,winner_kernel_v1,3883.482712399133,0,3883.482712399133,3883.482712399133,18,"[2, 2, -1, -1]",3883.482712399133,18,0,False,0,0,,,0,regret3_insert_repair,unchanged,2,nan,12,0,exploit,nan,nan,nan,alpha_ucb,1.4529855942487828,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,3883.482712399133,18,0,False,whole_route_removal,15,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,14,winner_kernel_v1,3883.482712399133,0,3883.482712399133,3883.482712399133,18,"[3, 0, -1, -1]",3883.482712399133,18,0,False,0,0,,,0,greedy_insert_repair,unchanged,2,nan,13,0,exploit,nan,nan,nan,alpha_ucb,1.4594829554719313,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,3883.482712399133,18,0,False,whole_route_removal,16,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,15,winner_kernel_v1,3883.482712399133,0,3883.482712399133,3883.482712399133,18,"[3, 1, -1, -1]",3883.482712399133,18,0,False,0,0,,,0,regret2_insert_repair,unchanged,2,nan,14,0,exploit,nan,nan,nan,alpha_ucb,1.4654503368654672,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,3883.482712399133,18,0,False,whole_route_removal,17,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,16,winner_kernel_v1,3883.482712399133,0,3883.482712399133,3883.482712399133,18,"[3, 2, -1, -1]",3883.482712399133,18,0,False,0,0,,,0,regret3_insert_repair,unchanged,2,nan,15,0,exploit,nan,nan,nan,alpha_ucb,1.47096400900619,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,3883.482712399133,18,0,False,route_segment_removal,18,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,17,winner_kernel_v1,3883.482712399133,0,3883.482712399133,3883.482712399133,18,"[4, 0, -1, -1]",3883.482712399133,18,0,False,0,0,,,0,greedy_insert_repair,unchanged,2,nan,16,0,exploit,nan,nan,nan,alpha_ucb,1.4760851473470868,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,3883.482712399133,18,0,False,route_segment_removal,19,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,18,winner_kernel_v1,3883.482712399133,0,3883.482712399133,3883.482712399133,18,"[4, 1, -1, -1]",3883.482712399133,18,0,False,0,0,,,0,regret2_insert_repair,unchanged,2,nan,17,0,exploit,nan,nan,nan,alpha_ucb,1.4808635363922837,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,3883.482712399133,18,0,False,route_segment_removal,20,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,19,winner_kernel_v1,3883.482712399133,0,3883.482712399133,3883.482712399133,18,"[4, 2, -1, -1]",3883.482712399133,18,0,False,0,0,,,0,regret3_insert_repair,unchanged,2,nan,18,0,exploit,nan,nan,nan,alpha_ucb,1.4853402088569576,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,True,True,winner_operator_set,3834.04763983136,18,0,True,vehicle_type_swap,21,0,True,False,3834.04763983136,3834.04763983136,18,18,0,20,winner_kernel_v1,3834.04763983136,0,3883.482712399133,3883.482712399133,18,"[5, 0, -1, -1]",3834.04763983136,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,19,0,exploit,nan,nan,nan,alpha_ucb,1.4895493661361634,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,True,True,winner_operator_set,3776.662243694661,18,0,True,vehicle_type_swap,22,0,True,False,3776.662243694661,3776.662243694661,18,18,0,21,winner_kernel_v1,3776.662243694661,0,3834.04763983136,3834.04763983136,18,"[5, 0, -1, -1]",3776.662243694661,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,20,1,exploit,nan,nan,nan,alpha_ucb,4.348971198681119,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,True,True,winner_operator_set,3727.6900091623393,18,0,True,vehicle_type_swap,23,0,True,False,3727.6900091623393,3727.6900091623393,18,18,0,22,winner_kernel_v1,3727.6900091623393,0,3776.662243694661,3776.662243694661,18,"[5, 0, -1, -1]",3727.6900091623393,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,21,2,exploit,nan,nan,nan,alpha_ucb,4.287102418583023,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,True,True,winner_operator_set,3681.996239427853,18,0,True,vehicle_type_swap,24,0,True,False,3681.996239427853,3681.996239427853,18,18,0,23,winner_kernel_v1,3681.996239427853,0,3727.6900091623393,3727.6900091623393,18,"[5, 0, -1, -1]",3681.996239427853,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,22,3,exploit,nan,nan,nan,alpha_ucb,4.250419416816235,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,True,True,winner_operator_set,3648.0427987061857,18,0,True,vehicle_type_swap,25,0,True,False,3648.0427987061857,3648.0427987061857,18,18,0,24,winner_kernel_v1,3648.0427987061857,0,3681.996239427853,3681.996239427853,18,"[5, 0, -1, -1]",3648.0427987061857,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,23,4,exploit,nan,nan,nan,alpha_ucb,4.2254969207895465,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,True,True,winner_operator_set,3616.9691543866356,18,0,True,vehicle_type_swap,26,0,True,False,3616.9691543866356,3616.9691543866356,18,18,0,25,winner_kernel_v1,3616.9691543866356,0,3648.0427987061857,3648.0427987061857,18,"[5, 0, -1, -1]",3616.9691543866356,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,24,5,exploit,nan,nan,nan,alpha_ucb,4.207167430672816,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,True,True,winner_operator_set,3589.8913900079738,18,0,True,vehicle_type_swap,27,0,True,False,3589.8913900079738,3589.8913900079738,18,18,0,26,winner_kernel_v1,3589.8913900079738,0,3616.9691543866356,3616.9691543866356,18,"[5, 0, -1, -1]",3589.8913900079738,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,25,6,exploit,nan,nan,nan,alpha_ucb,4.19296473513562,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,True,True,winner_operator_set,3567.506601405966,18,0,True,vehicle_type_swap,28,0,True,False,3567.506601405966,3567.506601405966,18,18,0,27,winner_kernel_v1,3567.506601405966,0,3589.8913900079738,3589.8913900079738,18,"[5, 0, -1, -1]",3567.506601405966,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,26,7,exploit,nan,nan,nan,alpha_ucb,4.181544398591758,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,True,True,winner_operator_set,3560.2269277379673,18,0,True,vehicle_type_swap,29,0,True,False,3560.2269277379673,3560.2269277379673,18,18,0,28,winner_kernel_v1,3560.2269277379673,0,3567.506601405966,3567.506601405966,18,"[5, 0, -1, -1]",3560.2269277379673,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,27,8,exploit,nan,nan,nan,alpha_ucb,4.172103444608183,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,True,1,False,False,winner_operator_set,3567.506601405966,18,0,True,vehicle_type_swap,30,0,True,False,3567.506601405966,3567.506601405966,18,18,0,29,winner_kernel_v1,3567.506601405966,0,3560.2269277379673,3560.2269277379673,18,"[5, 0, -1, -1]",3567.506601405966,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,28,9,exploit,nan,nan,nan,alpha_ucb,4.164129115759184,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,False,True,winner_operator_set,3560.2269277379673,18,0,True,vehicle_type_swap,31,0,True,False,3560.2269277379673,3560.2269277379673,18,18,0,30,winner_kernel_v1,3560.2269277379673,0,3560.2269277379673,3567.506601405966,18,"[5, 0, -1, -1]",3560.2269277379673,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,29,10,exploit,nan,nan,nan,alpha_ucb,3.9572767654726624,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,True,1,False,False,winner_operator_set,3572.974465694363,18,0,True,vehicle_type_swap,32,0,True,False,3572.974465694363,3572.974465694363,18,18,0,31,winner_kernel_v1,3572.974465694363,0,3560.2269277379673,3560.2269277379673,18,"[5, 0, -1, -1]",3572.974465694363,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,30,11,exploit,nan,nan,nan,alpha_ucb,3.8785778759951053,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,False,True,winner_operator_set,3560.2269277379673,18,0,True,vehicle_type_swap,33,0,True,False,3560.2269277379673,3560.2269277379673,18,18,0,32,winner_kernel_v1,3560.2269277379673,0,3560.2269277379673,3572.974465694363,18,"[5, 0, -1, -1]",3560.2269277379673,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,31,12,exploit,nan,nan,nan,alpha_ucb,3.7293730729787145,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,True,1,False,False,winner_operator_set,3567.506601405966,18,0,True,vehicle_type_swap,34,0,True,False,3567.506601405966,3567.506601405966,18,18,0,33,winner_kernel_v1,3567.506601405966,0,3560.2269277379673,3560.2269277379673,18,"[5, 0, -1, -1]",3567.506601405966,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,32,13,exploit,nan,nan,nan,alpha_ucb,3.6798123191752645,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,False,True,winner_operator_set,3560.2269277379673,18,0,True,vehicle_type_swap,35,0,True,False,3560.2269277379673,3560.2269277379673,18,18,0,34,winner_kernel_v1,3560.2269277379673,0,3560.2269277379673,3567.506601405966,18,"[5, 0, -1, -1]",3560.2269277379673,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,33,14,exploit,nan,nan,nan,alpha_ucb,3.565710978414959,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,True,1,False,False,winner_operator_set,3567.506601405966,18,0,True,vehicle_type_swap,36,0,True,False,3567.506601405966,3567.506601405966,18,18,0,35,winner_kernel_v1,3567.506601405966,0,3560.2269277379673,3560.2269277379673,18,"[5, 0, -1, -1]",3567.506601405966,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,34,15,exploit,nan,nan,nan,alpha_ucb,3.533329442762831,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,False,True,winner_operator_set,3560.2269277379673,18,0,True,vehicle_type_swap,37,0,True,False,3560.2269277379673,3560.2269277379673,18,18,0,36,winner_kernel_v1,3560.2269277379673,0,3560.2269277379673,3567.506601405966,18,"[5, 0, -1, -1]",3560.2269277379673,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,35,16,exploit,nan,nan,nan,alpha_ucb,3.4423599958952376,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,True,1,False,False,winner_operator_set,3567.506601405966,18,0,True,vehicle_type_swap,38,0,True,False,3567.506601405966,3567.506601405966,18,18,0,37,winner_kernel_v1,3567.506601405966,0,3560.2269277379673,3560.2269277379673,18,"[5, 0, -1, -1]",3567.506601405966,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,36,17,exploit,nan,nan,nan,alpha_ucb,3.420800416432549,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,False,True,winner_operator_set,3560.2269277379673,18,0,True,vehicle_type_swap,39,0,True,False,3560.2269277379673,3560.2269277379673,18,18,0,38,winner_kernel_v1,3560.2269277379673,0,3560.2269277379673,3567.506601405966,18,"[5, 0, -1, -1]",3560.2269277379673,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,37,18,exploit,nan,nan,nan,alpha_ucb,3.345980665374516,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,True,1,False,False,winner_operator_set,3567.506601405966,18,0,True,vehicle_type_swap,40,0,True,False,3567.506601405966,3567.506601405966,18,18,0,39,winner_kernel_v1,3567.506601405966,0,3560.2269277379673,3560.2269277379673,18,"[5, 0, -1, -1]",3567.506601405966,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,38,19,exploit,nan,nan,nan,alpha_ucb,3.3315810413664564,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,False,True,winner_operator_set,3560.2269277379673,18,0,True,vehicle_type_swap,41,0,True,False,3560.2269277379673,3560.2269277379673,18,18,0,40,winner_kernel_v1,3560.2269277379673,0,3560.2269277379673,3567.506601405966,18,"[5, 0, -1, -1]",3560.2269277379673,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,39,20,exploit,nan,nan,nan,alpha_ucb,3.2685448189964887,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,3572.974465694363,18,0,True,vehicle_type_swap,42,0,True,False,3572.974465694363,3572.974465694363,18,18,0,41,winner_kernel_v1,3572.974465694363,0,3560.2269277379673,3560.2269277379673,18,"[5, 0, -1, -1]",3572.974465694363,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,40,21,exploit,nan,nan,nan,alpha_ucb,3.259063418179861,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,True,1,False,False,winner_operator_set,3567.506601405966,18,0,True,vehicle_type_swap,43,0,True,False,3567.506601405966,3567.506601405966,18,18,0,42,winner_kernel_v1,3567.506601405966,0,3560.2269277379673,3560.2269277379673,18,"[5, 0, -1, -1]",3567.506601405966,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,41,22,exploit,nan,nan,nan,alpha_ucb,3.1162928569719948,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,False,True,winner_operator_set,3560.2269277379673,18,0,True,vehicle_type_swap,44,0,True,False,3560.2269277379673,3560.2269277379673,18,18,0,43,winner_kernel_v1,3560.2269277379673,0,3560.2269277379673,3567.506601405966,18,"[5, 0, -1, -1]",3560.2269277379673,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,42,23,exploit,nan,nan,nan,alpha_ucb,3.070665888035853,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,True,1,False,False,winner_operator_set,3567.506601405966,18,0,True,vehicle_type_swap,45,0,True,False,3567.506601405966,3567.506601405966,18,18,0,44,winner_kernel_v1,3567.506601405966,0,3560.2269277379673,3560.2269277379673,18,"[5, 0, -1, -1]",3567.506601405966,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,43,24,exploit,nan,nan,nan,alpha_ucb,3.0704594166711012,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,False,True,winner_operator_set,3560.2269277379673,18,0,True,vehicle_type_swap,46,0,True,False,3560.2269277379673,3560.2269277379673,18,18,0,45,winner_kernel_v1,3560.2269277379673,0,3560.2269277379673,3567.506601405966,18,"[5, 0, -1, -1]",3560.2269277379673,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,44,25,exploit,nan,nan,nan,alpha_ucb,3.0302257255038363,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,True,1,False,False,winner_operator_set,3567.506601405966,18,0,True,vehicle_type_swap,47,0,True,False,3567.506601405966,3567.506601405966,18,18,0,46,winner_kernel_v1,3567.506601405966,0,3560.2269277379673,3560.2269277379673,18,"[5, 0, -1, -1]",3567.506601405966,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,45,26,exploit,nan,nan,nan,alpha_ucb,3.031508791450584,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,False,True,winner_operator_set,3560.2269277379673,18,0,True,vehicle_type_swap,48,0,True,False,3560.2269277379673,3560.2269277379673,18,18,0,47,winner_kernel_v1,3560.2269277379673,0,3560.2269277379673,3567.506601405966,18,"[5, 0, -1, -1]",3560.2269277379673,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,46,27,exploit,nan,nan,nan,alpha_ucb,2.9956236360057535,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,True,1,False,False,winner_operator_set,3567.506601405966,18,0,True,vehicle_type_swap,49,0,True,False,3567.506601405966,3567.506601405966,18,18,0,48,winner_kernel_v1,3567.506601405966,0,3560.2269277379673,3560.2269277379673,18,"[5, 0, -1, -1]",3567.506601405966,18,0,True,0,0,,,0,greedy_insert_repair,candidate_usable,2,nan,47,28,exploit,nan,nan,nan,alpha_ucb,2.9979829519875225,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
