accepted,accepted_worse,actual_evals_added,best_improved,better_current,candidate_backend,candidate_obj,candidate_route_count,candidate_route_count_delta,changed,destroy_id,eval,hard_violation_count,local_search_attempted,local_search_improved,local_search_obj_after,local_search_obj_before,local_search_route_count_after,local_search_route_count_before,local_search_route_count_delta,move,operator_base_id,outcome_candidate_obj,outcome_hard_violation_count,previous_best_obj,previous_obj,previous_route_count,raw_action,raw_candidate_obj,raw_candidate_route_count,raw_candidate_route_count_delta,raw_changed,raw_hard_violation_count,raw_removed_count,remove_count_q,remove_fraction,removed_count,repair_id,revert_reason,seed,selector_epsilon,selector_iter,selector_pair_times,selector_phase,selector_probability,selector_sample,selector_temperature,selector_type,selector_value,strong_bridge_backend_changed,strong_bridge_backend_destroy,strong_bridge_backend_detail,strong_bridge_backend_feasible,strong_bridge_backend_produced,strong_bridge_backend_removed_count,strong_bridge_backend_repair,temperature,winner_operator_module
False,False,1,False,False,winner_operator_set,6317.21145075584,34,0,False,worst_customer_removal,12,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,11,winner_kernel_v1,6317.21145075584,0,6317.21145075584,6317.21145075584,34,"[1, 1, -1, -1]",6317.21145075584,34,0,False,0,0,,,0,regret2_insert_repair,unchanged,1,nan,10,6,exploit,nan,nan,nan,alpha_ucb,10.190543098326115,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,6317.21145075584,34,0,False,worst_customer_removal,13,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,12,winner_kernel_v1,6317.21145075584,0,6317.21145075584,6317.21145075584,34,"[1, 1, -1, -1]",6317.21145075584,34,0,False,0,0,,,0,regret2_insert_repair,unchanged,1,nan,11,7,exploit,nan,nan,nan,alpha_ucb,8.757635866787606,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,True,True,winner_operator_set,6122.498987597352,34,0,True,worst_customer_removal,14,0,True,False,6122.498987597352,6122.498987597352,34,34,0,13,winner_kernel_v1,6122.498987597352,0,6317.21145075584,6317.21145075584,34,"[1, 1, -1, -1]",6122.498987597352,34,0,True,0,0,,,0,regret2_insert_repair,candidate_usable,1,nan,12,8,exploit,nan,nan,nan,alpha_ucb,7.682245198082927,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,True,True,winner_operator_set,5750.914615028081,32,-2,True,worst_customer_removal,15,0,True,False,5750.914615028081,5750.914615028081,32,32,0,14,winner_kernel_v1,5750.914615028081,0,6122.498987597352,6122.498987597352,34,"[1, 1, -1, -1]",5750.914615028081,32,-2,True,0,0,,,0,regret2_insert_repair,candidate_usable,1,nan,13,9,exploit,nan,nan,nan,alpha_ucb,9.06196793519837,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,True,True,winner_operator_set,5712.366201581724,32,0,True,worst_customer_removal,16,0,True,False,5712.366201581724,5712.366201581724,32,32,0,15,winner_kernel_v1,5712.366201581724,0,5750.914615028081,5750.914615028081,32,"[1, 1, -1, -1]",5712.366201581724,32,0,True,0,0,,,0,regret2_insert_repair,candidate_usable,1,nan,14,10,exploit,nan,nan,nan,alpha_ucb,10.16533855690248,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,5720.5199453500445,32,0,True,worst_customer_removal,17,0,True,False,5720.5199453500445,5720.5199453500445,32,32,0,16,winner_kernel_v1,5720.5199453500445,0,5712.366201581724,5712.366201581724,32,"[1, 1, -1, -1]",5720.5199453500445,32,0,True,0,0,,,0,regret2_insert_repair,candidate_usable,1,nan,15,11,exploit,nan,nan,nan,alpha_ucb,11.067773780507355,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,5844.580144788539,33,1,True,worst_customer_removal,18,0,True,False,5844.580144788539,5844.580144788539,33,33,0,17,winner_kernel_v1,5844.580144788539,0,5712.366201581724,5712.366201581724,32,"[1, 1, -1, -1]",5844.580144788539,33,1,True,0,0,,,0,regret2_insert_repair,candidate_usable,1,nan,16,12,exploit,nan,nan,nan,alpha_ucb,10.157042262326673,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,True,True,winner_operator_set,5546.568329088612,31,-1,True,worst_customer_removal,19,0,True,False,5546.568329088612,5546.568329088612,31,31,0,18,winner_kernel_v1,5546.568329088612,0,5712.366201581724,5712.366201581724,32,"[1, 1, -1, -1]",5546.568329088612,31,-1,True,0,0,,,0,regret2_insert_repair,candidate_usable,1,nan,17,13,exploit,nan,nan,nan,alpha_ucb,9.38620849361891,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,True,True,winner_operator_set,5528.285485727459,31,0,True,worst_customer_removal,20,0,True,False,5528.285485727459,5528.285485727459,31,31,0,19,winner_kernel_v1,5528.285485727459,0,5546.568329088612,5546.568329088612,31,"[1, 1, -1, -1]",5528.285485727459,31,0,True,0,0,,,0,regret2_insert_repair,candidate_usable,1,nan,18,14,exploit,nan,nan,nan,alpha_ucb,10.150314303076522,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,True,True,winner_operator_set,5526.148972915359,31,0,True,worst_customer_removal,21,0,True,False,5526.148972915359,5526.148972915359,31,31,0,20,winner_kernel_v1,5526.148972915359,0,5528.285485727459,5528.285485727459,31,"[1, 1, -1, -1]",5526.148972915359,31,0,True,0,0,,,0,regret2_insert_repair,candidate_usable,1,nan,19,15,exploit,nan,nan,nan,alpha_ucb,10.81238734153404,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,True,1,False,False,winner_operator_set,5664.331189873158,32,1,True,worst_customer_removal,22,0,True,False,5664.331189873158,5664.331189873158,32,32,0,21,winner_kernel_v1,5664.331189873158,0,5526.148972915359,5526.148972915359,31,"[1, 1, -1, -1]",5664.331189873158,32,1,True,0,0,,,0,regret2_insert_repair,candidate_usable,1,nan,20,16,exploit,nan,nan,nan,alpha_ucb,11.391571133658594,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,True,True,winner_operator_set,5513.76386368891,31,-1,True,worst_customer_removal,23,0,True,False,5513.76386368891,5513.76386368891,31,31,0,22,winner_kernel_v1,5513.76386368891,0,5526.148972915359,5664.331189873158,32,"[1, 1, -1, -1]",5513.76386368891,31,-1,True,0,0,,,0,regret2_insert_repair,candidate_usable,1,nan,21,17,exploit,nan,nan,nan,alpha_ucb,10.843679659809855,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,5513.76386368891,31,0,False,worst_customer_removal,24,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,23,winner_kernel_v1,5513.76386368891,0,5513.76386368891,5513.76386368891,31,"[1, 1, -1, -1]",5513.76386368891,31,0,False,0,0,,,0,regret2_insert_repair,unchanged,1,nan,22,18,exploit,nan,nan,nan,alpha_ucb,11.356566975235337,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,5513.76386368891,31,0,False,worst_customer_removal,25,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,24,winner_kernel_v1,5513.76386368891,0,5513.76386368891,5513.76386368891,31,"[1, 1, -1, -1]",5513.76386368891,31,0,False,0,0,,,0,regret2_insert_repair,unchanged,1,nan,23,19,exploit,nan,nan,nan,alpha_ucb,10.765380039342142,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,5513.76386368891,31,0,False,worst_customer_removal,26,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,25,winner_kernel_v1,5513.76386368891,0,5513.76386368891,5513.76386368891,31,"[1, 1, -1, -1]",5513.76386368891,31,0,False,0,0,,,0,regret2_insert_repair,unchanged,1,nan,24,20,exploit,nan,nan,nan,alpha_ucb,10.233235649610847,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,5513.76386368891,31,0,False,worst_customer_removal,27,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,26,winner_kernel_v1,5513.76386368891,0,5513.76386368891,5513.76386368891,31,"[1, 1, -1, -1]",5513.76386368891,31,0,False,0,0,,,0,regret2_insert_repair,unchanged,1,nan,25,21,exploit,nan,nan,nan,alpha_ucb,9.751703933230695,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,5513.76386368891,31,0,False,worst_customer_removal,28,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,27,winner_kernel_v1,5513.76386368891,0,5513.76386368891,5513.76386368891,31,"[1, 1, -1, -1]",5513.76386368891,31,0,False,0,0,,,0,regret2_insert_repair,unchanged,1,nan,26,22,exploit,nan,nan,nan,alpha_ucb,9.313887226847518,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,5513.76386368891,31,0,False,worst_customer_removal,29,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,28,winner_kernel_v1,5513.76386368891,0,5513.76386368891,5513.76386368891,31,"[1, 1, -1, -1]",5513.76386368891,31,0,False,0,0,,,0,regret2_insert_repair,unchanged,1,nan,27,23,exploit,nan,nan,nan,alpha_ucb,8.914087057740266,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,5513.76386368891,31,0,False,worst_customer_removal,30,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,29,winner_kernel_v1,5513.76386368891,0,5513.76386368891,5513.76386368891,31,"[1, 1, -1, -1]",5513.76386368891,31,0,False,0,0,,,0,regret2_insert_repair,unchanged,1,nan,28,24,exploit,nan,nan,nan,alpha_ucb,8.547554367229695,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,5513.76386368891,31,0,False,worst_customer_removal,31,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,30,winner_kernel_v1,5513.76386368891,0,5513.76386368891,5513.76386368891,31,"[1, 1, -1, -1]",5513.76386368891,31,0,False,0,0,,,0,regret2_insert_repair,unchanged,1,nan,29,25,exploit,nan,nan,nan,alpha_ucb,8.210299671127563,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,5513.76386368891,31,0,False,worst_customer_removal,32,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,31,winner_kernel_v1,5513.76386368891,0,5513.76386368891,5513.76386368891,31,"[1, 1, -1, -1]",5513.76386368891,31,0,False,0,0,,,0,regret2_insert_repair,unchanged,1,nan,30,26,exploit,nan,nan,nan,alpha_ucb,7.89894702222518,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,5513.76386368891,31,0,False,worst_customer_removal,33,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,32,winner_kernel_v1,5513.76386368891,0,5513.76386368891,5513.76386368891,31,"[1, 1, -1, -1]",5513.76386368891,31,0,False,0,0,,,0,regret2_insert_repair,unchanged,1,nan,31,27,exploit,nan,nan,nan,alpha_ucb,7.610620420120011,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,5513.76386368891,31,0,False,worst_customer_removal,34,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,33,winner_kernel_v1,5513.76386368891,0,5513.76386368891,5513.76386368891,31,"[1, 1, -1, -1]",5513.76386368891,31,0,False,0,0,,,0,regret2_insert_repair,unchanged,1,nan,32,28,exploit,nan,nan,nan,alpha_ucb,7.342854557569019,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,5513.76386368891,31,0,False,worst_customer_removal,35,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,34,winner_kernel_v1,5513.76386368891,0,5513.76386368891,5513.76386368891,31,"[1, 1, -1, -1]",5513.76386368891,31,0,False,0,0,,,0,regret2_insert_repair,unchanged,1,nan,33,29,exploit,nan,nan,nan,alpha_ucb,7.093524029801167,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,True,True,winner_operator_set,5505.553256440611,31,0,True,worst_customer_removal,36,0,True,False,5505.553256440611,5505.553256440611,31,31,0,35,winner_kernel_v1,5505.553256440611,0,5513.76386368891,5513.76386368891,31,"[1, 1, -1, -1]",5505.553256440611,31,0,True,0,0,,,0,regret2_insert_repair,candidate_usable,1,nan,34,30,exploit,nan,nan,nan,alpha_ucb,6.860786699345924,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,5505.553256440611,31,0,False,worst_customer_removal,37,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,36,winner_kernel_v1,5505.553256440611,0,5505.553256440611,5505.553256440611,31,"[1, 1, -1, -1]",5505.553256440611,31,0,False,0,0,,,0,regret2_insert_repair,unchanged,1,nan,35,31,exploit,nan,nan,nan,alpha_ucb,7.286586407512215,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,5505.553256440611,31,0,False,worst_customer_removal,38,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,37,winner_kernel_v1,5505.553256440611,0,5505.553256440611,5505.553256440611,31,"[1, 1, -1, -1]",5505.553256440611,31,0,False,0,0,,,0,regret2_insert_repair,unchanged,1,nan,36,32,exploit,nan,nan,nan,alpha_ucb,7.062311425781623,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,5505.553256440611,31,0,False,worst_customer_removal,39,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,38,winner_kernel_v1,5505.553256440611,0,5505.553256440611,5505.553256440611,31,"[1, 1, -1, -1]",5505.553256440611,31,0,False,0,0,,,0,regret2_insert_repair,unchanged,1,nan,37,33,exploit,nan,nan,nan,alpha_ucb,6.8516059146747645,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,True,True,winner_operator_set,5500.515758662226,31,0,True,worst_customer_removal,40,0,True,False,5500.515758662226,5500.515758662226,31,31,0,39,winner_kernel_v1,5500.515758662226,0,5505.553256440611,5505.553256440611,31,"[1, 1, -1, -1]",5500.515758662226,31,0,True,0,0,,,0,regret2_insert_repair,candidate_usable,1,nan,38,34,exploit,nan,nan,nan,alpha_ucb,6.65327347699832,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,True,1,False,False,winner_operator_set,5520.267161647514,31,0,True,worst_customer_removal,41,0,True,False,5520.267161647514,5520.267161647514,31,31,0,40,winner_kernel_v1,5520.267161647514,0,5500.515758662226,5500.515758662226,31,"[1, 1, -1, -1]",5520.267161647514,31,0,True,0,0,,,0,regret2_insert_repair,candidate_usable,1,nan,39,35,exploit,nan,nan,nan,alpha_ucb,7.036254386763666,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,5520.267161647514,31,0,False,worst_customer_removal,42,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,41,winner_kernel_v1,5520.267161647514,0,5500.515758662226,5520.267161647514,31,"[1, 1, -1, -1]",5520.267161647514,31,0,False,0,0,,,0,regret2_insert_repair,unchanged,1,nan,40,36,exploit,nan,nan,nan,alpha_ucb,6.897939945863277,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,5520.267161647514,31,0,False,worst_customer_removal,43,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,42,winner_kernel_v1,5520.267161647514,0,5500.515758662226,5520.267161647514,31,"[1, 1, -1, -1]",5520.267161647514,31,0,False,0,0,,,0,regret2_insert_repair,unchanged,1,nan,41,37,exploit,nan,nan,nan,alpha_ucb,6.714381809306645,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,5520.267161647514,31,0,False,worst_customer_removal,44,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,43,winner_kernel_v1,5520.267161647514,0,5500.515758662226,5520.267161647514,31,"[1, 1, -1, -1]",5520.267161647514,31,0,False,0,0,,,0,regret2_insert_repair,unchanged,1,nan,42,38,exploit,nan,nan,nan,alpha_ucb,6.540468258578392,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,True,True,winner_operator_set,5483.676636625139,31,0,True,worst_customer_removal,45,0,True,False,5483.676636625139,5483.676636625139,31,31,0,44,winner_kernel_v1,5483.676636625139,0,5500.515758662226,5520.267161647514,31,"[1, 1, -1, -1]",5483.676636625139,31,0,True,0,0,,,0,regret2_insert_repair,candidate_usable,1,nan,43,39,exploit,nan,nan,nan,alpha_ucb,6.375457970962174,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,5483.676636625139,31,0,False,worst_customer_removal,46,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,45,winner_kernel_v1,5483.676636625139,0,5483.676636625139,5483.676636625139,31,"[1, 1, -1, -1]",5483.676636625139,31,0,False,0,0,,,0,regret2_insert_repair,unchanged,1,nan,44,40,exploit,nan,nan,nan,alpha_ucb,6.717433723094225,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,5483.676636625139,31,0,False,worst_customer_removal,47,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,46,winner_kernel_v1,5483.676636625139,0,5483.676636625139,5483.676636625139,31,"[1, 1, -1, -1]",5483.676636625139,31,0,False,0,0,,,0,regret2_insert_repair,unchanged,1,nan,45,41,exploit,nan,nan,nan,alpha_ucb,6.556128722950103,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
False,False,1,False,False,winner_operator_set,5483.676636625139,31,0,False,worst_customer_removal,48,0,False,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,47,winner_kernel_v1,5483.676636625139,0,5483.676636625139,5483.676636625139,31,"[1, 1, -1, -1]",5483.676636625139,31,0,False,0,0,,,0,regret2_insert_repair,unchanged,1,nan,46,42,exploit,nan,nan,nan,alpha_ucb,6.402492036993711,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
True,False,1,True,True,winner_operator_set,5481.3489387352165,31,0,True,worst_customer_removal,49,0,True,False,5481.3489387352165,5481.3489387352165,31,31,0,48,winner_kernel_v1,5481.3489387352165,0,5483.676636625139,5483.676636625139,31,"[1, 1, -1, -1]",5481.3489387352165,31,0,True,0,0,,,0,regret2_insert_repair,candidate_usable,1,nan,47,43,exploit,nan,nan,nan,alpha_ucb,6.255989073774064,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,setp_solver.algorithms.resetp_alns.kernel.winner
