candidate_id,role,x,y,score,coverage_score,balance_score,distance_score,separation_score,feasibility_score,selected
D_CAND_0064,depot,-36827.118325199335,14052.551293936842,0.5679143968093685,0.5,0.7846123564507228,0.4682952307867513,1.0,0.046875,False
D_CAND_0105,depot,-54592.72079887313,8041.316188179119,0.5677037823611824,0.5,0.9565004146351695,0.3143147148095597,1.0,0.0,False
D_CAND_0086,depot,-39101.1333767129,-5306.19385457624,0.5666436268387185,0.5,0.762915804860105,0.4911587024947688,1.0,0.03125,False
D_CAND_0093,depot,-26410.83041920537,24325.29002923961,0.5658733628893059,0.5,0.7821923068235717,0.43755114473365175,1.0,0.109375,False
D_CAND_0066,depot,-15311.63503471276,39220.10902855736,0.5655933335230554,0.5,0.9981704424818738,0.2579528916103478,1.0,0.015625,False
D_CAND_0063,depot,-48697.35487626371,7879.229995404809,0.5637363987085928,0.5,0.867203810126133,0.3877417847082385,1.0,0.0,False
D_CAND_0025,depot,-39477.442740600636,9251.84737520083,0.5620392661645592,0.5,0.762915804860105,0.47274125979813175,1.0,0.03125,False
D_CAND_0004,depot,-31799.565464880274,-27917.588209848065,0.5580424619041273,0.5,0.7952605748101873,0.4244092728063215,1.0,0.03125,False
D_CAND_0060,depot,-42194.18299186161,31638.462327937435,0.557894819526303,0.5,0.9524799055212626,0.2728493725839494,1.0,0.015625,False
D_CAND_0090,depot,-9222.070976259587,39531.505091168794,0.556849180028602,0.5,0.9847988616086554,0.23634785850575243,1.0,0.015625,False
D_CAND_0024,depot,-31624.126811769147,38249.526339510776,0.5567418936560661,0.5,0.9708012945652139,0.2561662800590504,1.0,0.0,False
D_CAND_0006,depot,-31799.565464880274,8314.060354532492,0.5544463713289997,0.5,0.6670753861592522,0.5194600991567464,1.0,0.078125,False
D_CAND_0000,depot,-27725.728612737614,13622.421481436131,0.5536014226275172,0.5,0.6670753861592522,0.5098303043508164,1.0,0.09375,False
D_CAND_0041,depot,-47519.213702338406,-42289.66984650447,0.5527956202035923,0.5,0.958081513724908,0.24060096708946108,1.0,0.03125,False
D_CAND_0117,depot,-19799.656031517734,8505.18514268055,0.5503520239510858,0.5,0.6306326655071941,0.533275430297149,1.0,0.09375,False
D_CAND_0080,depot,-56917.050169099595,-32225.46465904869,0.5495757788686706,0.5,0.9446970259203448,0.24110608955433763,1.0,0.03125,False
D_CAND_0068,depot,-57201.83158521887,-31926.505608751457,0.5493747309611626,0.5,0.9446970259203448,0.24030189792430573,1.0,0.03125,False
D_CAND_0005,depot,-31799.565464880274,-6356.750556998955,0.5394101073286101,0.5,0.6168287024339245,0.5220617268805161,1.0,0.046875,False
D_CAND_0124,depot,-3012.718653569961,28951.26762609746,0.5393224080277251,0.5,0.8286120854051646,0.32867754670573585,1.0,0.0,False
D_CAND_0089,depot,-55526.039702373106,-36271.65297095824,0.5373458426164405,0.5,0.9078348299995805,0.22904854046618128,1.0,0.03125,False
D_CAND_0037,depot,-23151.185261768154,-31955.67014832815,0.5353137747703607,0.5,0.7436973840876897,0.391307714993753,1.0,0.015625,False
D_CAND_0015,depot,2007.6469874190384,28035.303816078114,0.532707420962856,0.5,0.8286120854051646,0.3022175984462594,1.0,0.0,False
D_CAND_0109,depot,-58156.71353758521,14651.72118473377,0.5318100122636243,0.5,0.8754965135151704,0.2517435355393269,1.0,0.0,False
D_CAND_0020,depot,-58664.54776855649,-36346.74229360872,0.5313990909318892,0.5,0.9078348299995805,0.2052615337279762,1.0,0.03125,False
D_CAND_0035,depot,-21003.278855928093,-6280.754612623762,0.5312722800815026,0.5,0.5803859817818664,0.5322031385441442,1.0,0.03125,False
D_CAND_0022,depot,-58380.98759467282,15600.949717857447,0.5302780451522395,0.5,0.8754965135151704,0.2456156670937878,1.0,0.0,False
D_CAND_0047,depot,-20405.69888727253,-30487.646191611107,0.528641538236465,0.5,0.7126691211347775,0.3956470318110825,1.0,0.015625,False
D_CAND_0091,depot,24904.95681704036,22635.679372908176,0.5279023983255204,0.5,0.9841535150414151,0.12745607826066682,1.0,0.0,False
D_CAND_0009,depot,-14820.268820345816,8314.060354532492,0.5263743020949099,0.5,0.5569147271313377,0.523582481248302,1.0,0.0625,False
D_CAND_0044,depot,7577.212144169256,30718.204199245312,0.5237491342323857,0.5,0.8671457289350812,0.2278508079944614,1.0,0.0,False
D_CAND_0018,depot,28328.265905369495,17314.6635802715,0.5231007181108797,0.5,0.9770095285420652,0.11539334390145352,1.0,0.0,False
D_CAND_0092,depot,27802.0230655242,19182.06086348152,0.52278395473381,0.5,0.9770095285420652,0.11412629039317486,1.0,0.0,False
D_CAND_0048,depot,29473.983163218516,16433.42812996387,0.5209681623360441,0.5,0.9770095285420652,0.10686312080211136,1.0,0.0,False
D_CAND_0078,depot,-54311.18075275561,23792.005717187723,0.5201468379095621,0.5,0.8421966306455725,0.2383907209926758,1.0,0.0,False
D_CAND_0062,depot,17754.128818278008,-23224.342949627113,0.5150998541067578,0.5,0.8609374949582298,0.1619619214688015,1.0,0.09375,False
D_CAND_0076,depot,29563.770359175585,-25971.70666001493,0.5101268876344806,0.5,0.8345621807551198,0.16219536978280227,1.0,0.109375,False
D_CAND_0069,depot,21026.0221542434,-25209.49946055033,0.5091487682558938,0.5,0.8345621807551198,0.16453289226845536,1.0,0.09375,False
D_CAND_0079,depot,17313.770182790748,-11911.7424638699,0.5088014264589302,0.5,0.8678168893650111,0.15488881647070957,1.0,0.03125,False
D_CAND_0042,depot,4414.65725136907,-3806.9921234869385,0.5084473320490556,0.5,0.9186701988635446,0.09011912933267784,1.0,0.0625,False
D_CAND_0100,depot,19677.745123321576,-25975.170770785076,0.5080951002029886,0.5,0.8345621807551198,0.16031822005683466,1.0,0.09375,False
D_CAND_0010,depot,23445.271276844265,-27917.588209848065,0.506087436206649,0.5,0.8345621807551198,0.15853756407147604,1.0,0.078125,False
D_CAND_0054,depot,14916.811205586633,-25109.72434927199,0.5060352669767777,0.5,0.8494245121986632,0.14971655570844794,1.0,0.0625,False
D_CAND_0039,depot,14387.524271154298,-1849.5552101139967,0.5058988412444875,0.5,0.8876354824449599,0.11720988253298995,1.0,0.046875,False
D_CAND_0107,depot,34988.55897031274,-26576.79145641353,0.5050212135470574,0.5,0.8345621807551198,0.14802267343310993,1.0,0.09375,False
D_CAND_0106,depot,18882.89535593053,-28729.08725276706,0.503946380800384,0.5,0.8345621807551198,0.14997334244641616,1.0,0.078125,False
D_CAND_0011,depot,23445.271276844265,-6356.750556998955,0.5034785041178661,0.5,0.8623443504748136,0.14531966599665078,1.0,0.015625,False
D_CAND_0057,depot,-3002.7104087952193,12125.892397938982,0.5016701707919549,0.5,0.8912494232215054,0.09043125994631408,1.0,0.0625,False
D_CAND_0003,depot,-243.49993607329816,4772.68147472993,0.5014882282755719,0.5,0.8709210063534372,0.08503190674885076,1.0,0.125,False
D_CAND_0012,depot,23445.271276844265,8314.060354532492,0.5005234808077611,0.5,0.9130040560031751,0.07658986722786935,1.0,0.03125,False
D_CAND_0119,depot,13269.145280270784,-4620.080542715278,0.4997457728057412,0.5,0.8688171765442334,0.12391591467873111,1.0,0.015625,False
D_CAND_0115,depot,2285.5564521111037,-338.7183715021502,0.49956132970517836,0.5,0.8999874157419387,0.07950790307877491,1.0,0.046875,False
D_CAND_0082,depot,-10905.20423622968,1306.7442712344757,0.49945779454692146,0.5,0.8793944067813018,0.09968677140638403,1.0,0.046875,False
D_CAND_0095,depot,-15446.217210998686,-2796.498086939125,0.49883841380138777,0.5,0.8748576204136025,0.10174603479194881,1.0,0.046875,False
D_CAND_0065,depot,39498.32713124519,-26744.51497708616,0.49783233105241764,0.5,0.8345621807551198,0.13176714345455082,1.0,0.0625,False
D_CAND_0059,depot,-5534.405178873017,-1262.1955677824926,0.4971126200085927,0.5,0.8946245857681723,0.06257589426619879,1.0,0.078125,False
D_CAND_0038,depot,28473.119504697952,29185.472685053828,0.4967283041429704,0.5,0.9761705780046528,0.010742638567228804,1.0,0.0,False
D_CAND_0034,depot,2764.4499246537757,6578.222618388422,0.4962450199489902,0.5,0.8674490418216843,0.08003103797427634,1.0,0.09375,False
D_CAND_0104,depot,24605.08619106434,-35106.970807173464,0.49532884524278237,0.5,0.8345621807551198,0.12800320021600958,1.0,0.046875,False
D_CAND_0111,depot,47450.83672162365,-19607.91847706033,0.4951990615293182,0.5,0.8583238413609067,0.10997240475636616,1.0,0.03125,False
D_CAND_0121,depot,14649.111478854993,14205.854906963255,0.49486260578200425,0.5,0.9263369160823591,0.04686350704565799,1.0,0.015625,False
