instance,condition,arm,seed,operating_day,previous_day,timing_rule,route_fingerprint,service_fingerprint,energy_fingerprint,route_unchanged,service_unchanged,energy_unchanged,hard_violation_count,clock_violation_count,charging_kwh,eligible_pre_day_kwh,eligible_between_trip_kwh,moved_pre_day_kwh,moved_between_trip_kwh,actual_charging_emissions_kg,forecast_charging_emissions_kg,actual_pre_day_emissions_kg,actual_between_trip_emissions_kg,direct_fuel_emissions_kg,actual_total_operational_emissions_kg
L-main-threeshift-100c-01,mixed,reassignment_allowed,1,2025-11-23,2025-11-22,actual_oracle,f13f4c5484ef6d2eb30e6d1a21e7a2db8689fb352628288617fa01c1ce1ff2cc,128007cb8854158df2894e7f0155be3fcdb8a2237165e9fefef504871ae39d1b,5e2a3734492fde320a3fa38a9e60a1d849cf91bc69eeb8b394767bfa301eef9c,True,True,True,0,0,2162.9799377328727,1257.9647941973142,264.94079051919687,489.96046377688685,142.296387111603,186.72239698448226,179.6969189516773,129.428912462136,57.29348452234625,2749.3234883859645,2936.0458853704467
L-main-threeshift-100c-01,mixed,reassignment_allowed,1,2025-11-24,2025-11-23,immediate,f13f4c5484ef6d2eb30e6d1a21e7a2db8689fb352628288617fa01c1ce1ff2cc,128007cb8854158df2894e7f0155be3fcdb8a2237165e9fefef504871ae39d1b,5e2a3734492fde320a3fa38a9e60a1d849cf91bc69eeb8b394767bfa301eef9c,True,True,True,0,0,2162.9799377328727,1257.9647941973142,264.94079051919687,0,0,191.18827021050177,179.29391961150796,83.37782156782652,107.81044864267525,2749.3234883859645,2940.5117585964663
L-main-threeshift-100c-01,mixed,reassignment_allowed,1,2025-11-24,2025-11-23,forecast_timed,f13f4c5484ef6d2eb30e6d1a21e7a2db8689fb352628288617fa01c1ce1ff2cc,128007cb8854158df2894e7f0155be3fcdb8a2237165e9fefef504871ae39d1b,5e2a3734492fde320a3fa38a9e60a1d849cf91bc69eeb8b394767bfa301eef9c,True,True,True,0,0,2162.9799377328727,1257.9647941973142,264.94079051919687,1257.9647941973142,122.6444034075939,169.16825306066175,161.63116999324745,62.32983963799968,106.83841342266207,2749.3234883859645,2918.4917414466263
L-main-threeshift-100c-01,mixed,reassignment_allowed,1,2025-11-24,2025-11-23,actual_oracle,f13f4c5484ef6d2eb30e6d1a21e7a2db8689fb352628288617fa01c1ce1ff2cc,128007cb8854158df2894e7f0155be3fcdb8a2237165e9fefef504871ae39d1b,5e2a3734492fde320a3fa38a9e60a1d849cf91bc69eeb8b394767bfa301eef9c,True,True,True,0,0,2162.9799377328727,1257.9647941973142,264.94079051919687,1257.9647941973142,122.6444034075939,168.39326585661448,162.52881413754702,61.87576711420926,106.51749874240521,2749.3234883859645,2917.716754242579
L-main-threeshift-100c-01,mixed,reassignment_allowed,1,2025-11-25,2025-11-24,immediate,f13f4c5484ef6d2eb30e6d1a21e7a2db8689fb352628288617fa01c1ce1ff2cc,128007cb8854158df2894e7f0155be3fcdb8a2237165e9fefef504871ae39d1b,5e2a3734492fde320a3fa38a9e60a1d849cf91bc69eeb8b394767bfa301eef9c,True,True,True,0,0,2162.9799377328727,1257.9647941973142,264.94079051919687,0,0,245.64141754609412,241.33104686326743,114.34395882792813,131.29745871816598,2749.3234883859645,2994.9649059320586
L-main-threeshift-100c-01,mixed,reassignment_allowed,1,2025-11-25,2025-11-24,forecast_timed,f13f4c5484ef6d2eb30e6d1a21e7a2db8689fb352628288617fa01c1ce1ff2cc,128007cb8854158df2894e7f0155be3fcdb8a2237165e9fefef504871ae39d1b,5e2a3734492fde320a3fa38a9e60a1d849cf91bc69eeb8b394767bfa301eef9c,True,True,True,0,0,2162.9799377328727,1257.9647941973142,264.94079051919687,0,119.19294414060255,245.84326106306005,241.0372984976659,114.34395882792813,131.49930223513192,2749.3234883859645,2995.166749449025
L-main-threeshift-100c-01,mixed,reassignment_allowed,1,2025-11-25,2025-11-24,actual_oracle,f13f4c5484ef6d2eb30e6d1a21e7a2db8689fb352628288617fa01c1ce1ff2cc,128007cb8854158df2894e7f0155be3fcdb8a2237165e9fefef504871ae39d1b,5e2a3734492fde320a3fa38a9e60a1d849cf91bc69eeb8b394767bfa301eef9c,True,True,True,0,0,2162.9799377328727,1257.9647941973142,264.94079051919687,41.5750207869267,119.19294414060255,245.59097194895617,241.25867288463306,114.33538380714121,131.25558814181494,2749.3234883859645,2994.9144603349205
L-main-threeshift-100c-01,mixed,reassignment_allowed,1,2025-11-26,2025-11-25,immediate,f13f4c5484ef6d2eb30e6d1a21e7a2db8689fb352628288617fa01c1ce1ff2cc,128007cb8854158df2894e7f0155be3fcdb8a2237165e9fefef504871ae39d1b,5e2a3734492fde320a3fa38a9e60a1d849cf91bc69eeb8b394767bfa301eef9c,True,True,True,0,0,2162.9799377328727,1257.9647941973142,264.94079051919687,0,0,329.3794510295537,332.9357026428013,151.43618222193865,177.94326880761506,2749.3234883859645,3078.7029394155184
L-main-threeshift-100c-01,mixed,reassignment_allowed,1,2025-11-26,2025-11-25,forecast_timed,f13f4c5484ef6d2eb30e6d1a21e7a2db8689fb352628288617fa01c1ce1ff2cc,128007cb8854158df2894e7f0155be3fcdb8a2237165e9fefef504871ae39d1b,5e2a3734492fde320a3fa38a9e60a1d849cf91bc69eeb8b394767bfa301eef9c,True,True,True,0,0,2162.9799377328727,1257.9647941973142,264.94079051919687,0,119.19294414060255,329.35715734727563,332.7402643586474,151.43618222193865,177.92097512533698,2749.3234883859645,3078.68064573324
L-main-threeshift-100c-01,mixed,reassignment_allowed,1,2025-11-26,2025-11-25,actual_oracle,f13f4c5484ef6d2eb30e6d1a21e7a2db8689fb352628288617fa01c1ce1ff2cc,128007cb8854158df2894e7f0155be3fcdb8a2237165e9fefef504871ae39d1b,5e2a3734492fde320a3fa38a9e60a1d849cf91bc69eeb8b394767bfa301eef9c,True,True,True,0,0,2162.9799377328727,1257.9647941973142,264.94079051919687,187.9355337904266,65.61452423130984,329.2176377019705,333.22044862515565,151.3750321803648,177.8426055216057,2749.3234883859645,3078.541126087935
L-main-threeshift-100c-01,mixed,reassignment_allowed,1,2025-11-27,2025-11-26,immediate,f13f4c5484ef6d2eb30e6d1a21e7a2db8689fb352628288617fa01c1ce1ff2cc,128007cb8854158df2894e7f0155be3fcdb8a2237165e9fefef504871ae39d1b,5e2a3734492fde320a3fa38a9e60a1d849cf91bc69eeb8b394767bfa301eef9c,True,True,True,0,0,2162.9799377328727,1257.9647941973142,264.94079051919687,0,0,320.088476874617,322.7759482763411,248.86806636509363,71.2204105095234,2749.3234883859645,3069.4119652605814
L-main-threeshift-100c-01,mixed,reassignment_allowed,1,2025-11-27,2025-11-26,forecast_timed,f13f4c5484ef6d2eb30e6d1a21e7a2db8689fb352628288617fa01c1ce1ff2cc,128007cb8854158df2894e7f0155be3fcdb8a2237165e9fefef504871ae39d1b,5e2a3734492fde320a3fa38a9e60a1d849cf91bc69eeb8b394767bfa301eef9c,True,True,True,0,0,2162.9799377328727,1257.9647941973142,264.94079051919687,1257.9647941973142,119.19294414060255,238.77996072331533,248.5185448945455,167.79985806902914,70.98010265428618,2749.3234883859645,2988.10344910928
L-main-threeshift-100c-01,mixed,reassignment_allowed,1,2025-11-27,2025-11-26,actual_oracle,f13f4c5484ef6d2eb30e6d1a21e7a2db8689fb352628288617fa01c1ce1ff2cc,128007cb8854158df2894e7f0155be3fcdb8a2237165e9fefef504871ae39d1b,5e2a3734492fde320a3fa38a9e60a1d849cf91bc69eeb8b394767bfa301eef9c,True,True,True,0,0,2162.9799377328727,1257.9647941973142,264.94079051919687,1257.9647941973142,176.2228233168866,238.71591275147676,250.0795529584666,167.79985806902914,70.91605468244764,2749.3234883859645,2988.0394011374415
L-main-threeshift-100c-01,mixed,reassignment_allowed,1,2025-11-28,2025-11-27,immediate,f13f4c5484ef6d2eb30e6d1a21e7a2db8689fb352628288617fa01c1ce1ff2cc,128007cb8854158df2894e7f0155be3fcdb8a2237165e9fefef504871ae39d1b,5e2a3734492fde320a3fa38a9e60a1d849cf91bc69eeb8b394767bfa301eef9c,True,True,True,0,0,2162.9799377328727,1257.9647941973142,264.94079051919687,0,0,171.23240123581965,164.76277866494172,97.95711691617339,73.27528431964626,2749.3234883859645,2920.555889621784
L-main-threeshift-100c-01,mixed,reassignment_allowed,1,2025-11-28,2025-11-27,forecast_timed,f13f4c5484ef6d2eb30e6d1a21e7a2db8689fb352628288617fa01c1ce1ff2cc,128007cb8854158df2894e7f0155be3fcdb8a2237165e9fefef504871ae39d1b,5e2a3734492fde320a3fa38a9e60a1d849cf91bc69eeb8b394767bfa301eef9c,True,True,True,0,0,2162.9799377328727,1257.9647941973142,264.94079051919687,1118.8916960595948,119.19294414060255,169.67280608685496,163.53103259384437,96.356218278342,73.31658780851295,2749.3234883859645,2918.9962944728195
L-main-threeshift-100c-01,mixed,reassignment_allowed,1,2025-11-28,2025-11-27,actual_oracle,f13f4c5484ef6d2eb30e6d1a21e7a2db8689fb352628288617fa01c1ce1ff2cc,128007cb8854158df2894e7f0155be3fcdb8a2237165e9fefef504871ae39d1b,5e2a3734492fde320a3fa38a9e60a1d849cf91bc69eeb8b394767bfa301eef9c,True,True,True,0,0,2162.9799377328727,1257.9647941973142,264.94079051919687,601.0215031539115,65.61452423130984,167.996311758498,164.21055567250352,94.7404381579217,73.2558736005763,2749.3234883859645,2917.3198001444625
L-main-threeshift-100c-01,mixed,reassignment_allowed,1,2025-11-29,2025-11-28,immediate,f13f4c5484ef6d2eb30e6d1a21e7a2db8689fb352628288617fa01c1ce1ff2cc,128007cb8854158df2894e7f0155be3fcdb8a2237165e9fefef504871ae39d1b,5e2a3734492fde320a3fa38a9e60a1d849cf91bc69eeb8b394767bfa301eef9c,True,True,True,0,0,2162.9799377328727,1257.9647941973142,264.94079051919687,0,0,169.6622146562749,169.97488849151657,104.03324090115126,65.62897375512362,2749.3234883859645,2918.9857030422395
L-main-threeshift-100c-01,mixed,reassignment_allowed,1,2025-11-29,2025-11-28,forecast_timed,f13f4c5484ef6d2eb30e6d1a21e7a2db8689fb352628288617fa01c1ce1ff2cc,128007cb8854158df2894e7f0155be3fcdb8a2237165e9fefef504871ae39d1b,5e2a3734492fde320a3fa38a9e60a1d849cf91bc69eeb8b394767bfa301eef9c,True,True,True,0,0,2162.9799377328727,1257.9647941973142,264.94079051919687,1257.9647941973142,176.2228233168866,160.24312683171317,154.28403403306515,94.96043616467858,65.28269066703459,2749.3234883859645,2909.5666152176777
L-main-threeshift-100c-01,mixed,reassignment_allowed,1,2025-11-29,2025-11-28,actual_oracle,f13f4c5484ef6d2eb30e6d1a21e7a2db8689fb352628288617fa01c1ce1ff2cc,128007cb8854158df2894e7f0155be3fcdb8a2237165e9fefef504871ae39d1b,5e2a3734492fde320a3fa38a9e60a1d849cf91bc69eeb8b394767bfa301eef9c,True,True,True,0,0,2162.9799377328727,1257.9647941973142,264.94079051919687,1257.9647941973142,176.2228233168866,157.64320883033966,156.9373454509713,92.69491318923303,64.94829564110663,2749.3234883859645,2906.966697216304
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-02,2025-11-01,immediate,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,0,0,169.56243495140222,156.69718831998279,104.6877582200795,64.87467673132274,3720.1844591055064,3889.746894056909
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-02,2025-11-01,forecast_timed,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,2324.728795506521,277.9503979341139,169.98547026004923,148.6970656671692,105.61015444545768,64.37531581459156,3720.1844591055064,3890.1699293655556
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-02,2025-11-01,actual_oracle,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,2047.599805987426,109.3995476724308,168.0470226991522,152.91612206253973,103.79839710843036,64.24862559072184,3720.1844591055064,3888.231481804659
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-03,2025-11-02,immediate,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,0,0,219.50493709252825,206.90747891073823,167.77045651575025,51.734480576778004,3720.1844591055064,3939.6893961980345
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-03,2025-11-02,forecast_timed,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,2324.728795506521,109.3995476724308,220.08256953635106,201.74137003298858,168.9853190470766,51.09725048927448,3720.1844591055064,3940.2670286418575
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-03,2025-11-02,actual_oracle,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,1370.2199772897873,176.6419872939784,218.58371644490546,205.11763032592842,167.58206484453228,51.00165160037318,3720.1844591055064,3938.768175550412
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-04,2025-11-03,immediate,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,0,0,208.0572400064486,200.69141578885967,145.31048723532192,62.746752771126694,3720.1844591055064,3928.241699111955
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-04,2025-11-03,forecast_timed,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,2324.728795506521,0,205.31023770136866,199.0847668311851,142.56348493024197,62.746752771126694,3720.1844591055064,3925.4946968068753
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-04,2025-11-03,actual_oracle,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,2324.728795506521,109.3995476724308,204.22213410003695,200.69011814656827,141.5220610058788,62.70007309415813,3720.1844591055064,3924.4065932055432
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-05,2025-11-04,immediate,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,0,0,240.85490764031084,234.05159859014032,150.46580177898377,90.38910586132705,3720.1844591055064,3961.0393667458175
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-05,2025-11-04,forecast_timed,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,0,0,240.85490764031084,234.05159859014032,150.46580177898377,90.38910586132705,3720.1844591055064,3961.0393667458175
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-05,2025-11-04,actual_oracle,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,0,0,240.85490764031084,234.05159859014032,150.46580177898377,90.38910586132705,3720.1844591055064,3961.0393667458175
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-06,2025-11-05,immediate,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,0,0,370.00848545269344,363.9004410233531,197.3285113685752,172.67997408411821,3720.1844591055064,4090.1929445582
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-06,2025-11-05,forecast_timed,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,0,0,370.00848545269344,363.9004410233531,197.3285113685752,172.67997408411821,3720.1844591055064,4090.1929445582
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-06,2025-11-05,actual_oracle,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,0,0,370.00848545269344,363.9004410233531,197.3285113685752,172.67997408411821,3720.1844591055064,4090.1929445582
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-07,2025-11-06,immediate,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,0,0,558.5240652952805,552.7462343576965,390.90148554621135,167.62257974906913,3720.1844591055064,4278.708524400787
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-07,2025-11-06,forecast_timed,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,0,277.9503979341139,557.6933556766662,552.1445995699878,390.90148554621135,166.79187013045484,3720.1844591055064,4277.877814782172
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-07,2025-11-06,actual_oracle,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,0,109.3995476724308,557.4395050366882,552.3088151139094,390.90148554621135,166.53801949047687,3720.1844591055064,4277.623964142194
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-08,2025-11-07,immediate,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,0,0,621.2596085376563,645.399125769118,468.2310883454983,153.02852019215806,3720.1844591055064,4341.444067643162
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-08,2025-11-07,forecast_timed,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,2324.728795506521,109.3995476724308,625.3812539718299,638.0960819494971,473.33033759244546,152.05091637938438,3720.1844591055064,4345.565713077336
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-08,2025-11-07,actual_oracle,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,2182.094181415739,176.6419872939784,617.5411100385863,645.9367200867441,465.7461813015398,151.79492873704646,3720.1844591055064,4337.725569144093
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-09,2025-11-08,immediate,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,0,0,527.5105589648181,547.9507558374776,416.82337821912023,110.68718074569782,3720.1844591055064,4247.695018070324
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-09,2025-11-08,forecast_timed,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,1985.4022133695807,277.9503979341139,528.4961496994481,543.8708311420891,418.37999979529525,110.1161499041529,3720.1844591055064,4248.680608804954
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-09,2025-11-08,actual_oracle,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,1173.5280092436285,277.9503979341139,526.8199334231126,545.9001430451729,416.70498442361486,110.11494899949777,3720.1844591055064,4247.004392528619
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-10,2025-11-09,immediate,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,0,0,411.4618395706598,400.326670047631,303.33995570852835,108.1218838621314,3720.1844591055064,4131.646298676166
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-10,2025-11-09,forecast_timed,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,2324.728795506521,0,404.9934683846068,386.13194487270863,296.87158452247536,108.1218838621314,3720.1844591055064,4125.177927490113
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-10,2025-11-09,actual_oracle,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,2047.599805987426,0,403.78496914764526,387.49851437322485,295.6630852855139,108.1218838621314,3720.1844591055064,4123.969428253152
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-11,2025-11-10,immediate,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,0,0,333.7231982588196,315.5729042999339,241.47129352107657,92.251904737743,3720.1844591055064,4053.907657364326
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-11,2025-11-10,forecast_timed,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,142.6346140907814,369.9426676644923,330.74485790905806,313.03605556801824,241.47933201107938,89.26552589797866,3720.1844591055064,4050.9293170145647
L-main-threeshift-100c-01,mixed,ownership_fixed,2,2025-11-11,2025-11-10,actual_oracle,94e52473d00c04f59941c57cf34bdb69cc8925a8cbef1d5760082a6bcebb31ee,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,9945131c1ccb294eed9e30fe3cf66396388dd86ad2ae2c87080d611e0d548c62,True,True,True,0,0,3122.303411275212,2324.728795506521,797.574615768691,0,629.023765507008,330.53936767553853,313.21991845395416,241.47129352107657,89.06807415446193,3720.1844591055064,4050.723826781045
