event_id	event_type	t_appear	customer_id	old_demand	new_demand	x	y	delta_demand	old_ready_time	old_due_time	new_ready_time	new_due_time	time_window_action	demand_source	time_window_source	donor_instance_id	donor_customer_id	new_service_time	service_time_source	source	seed
36	add	25445.716918746788	N_S4_011	0.0	332.0	-6969.17	50351.28	332.0	66248.0	86080.0	66248.0	86080.0	none	frozen_sister_bundle_exact	frozen_sister_bundle_exact	L-main-threeshift-200c-01	C410	664.0	frozen_sister_bundle_exact	frozen_e3_sister_bundle_overlay	4
37	add	26087.999081003745	N_S4_012	0.0	794.0	45697.99	-62114.13	794.0	37637.0	58431.0	37637.0	58431.0	none	frozen_sister_bundle_exact	frozen_sister_bundle_exact	L-main-threeshift-200c-01	C390	1588.0	frozen_sister_bundle_exact	frozen_e3_sister_bundle_overlay	4
38	cancel	26285.447130502012	C144	550.0	0.0	26447.25	-51161.75	-550.0	33983.0	54702.0	33983.0	54702.0	none	frozen_base_customer	frozen_base_customer				existing_customer	frozen_e3_base_overlay	4
39	demand_change	26512.516986591447	C204	206.0	221.12408445256276	4538.08	-8678.85	15.124084452562755	65701.0	85325.0	65701.0	85325.0	none	frozen_base_customer	frozen_base_customer				existing_customer	frozen_e3_base_overlay	4
40	demand_change	26758.01449203482	C122	153.0	152.7378202429786	26426.5	12339.32	-0.26217975702141416	34462.0	53036.0	34462.0	53036.0	none	frozen_base_customer	frozen_base_customer				existing_customer	frozen_e3_base_overlay	4
41	add	29270.708351223835	N_S4_013	0.0	608.0	50221.76	13345.21	608.0	35019.0	54556.0	35019.0	54556.0	none	frozen_sister_bundle_exact	frozen_sister_bundle_exact	L-main-threeshift-200c-01	C226	1216.0	frozen_sister_bundle_exact	frozen_e3_sister_bundle_overlay	4
42	add	30732.054947706238	N_S4_014	0.0	110.0	-64931.25	-8409.35	110.0	34818.0	53297.0	34818.0	53297.0	none	frozen_sister_bundle_exact	frozen_sister_bundle_exact	L-main-threeshift-200c-01	C314	220.0	frozen_sister_bundle_exact	frozen_e3_sister_bundle_overlay	4
43	add	31201.131436909185	N_S4_015	0.0	350.0	45321.23	12595.03	350.0	33448.0	53681.0	33448.0	53681.0	none	frozen_sister_bundle_exact	frozen_sister_bundle_exact	L-main-threeshift-200c-01	C257	700.0	frozen_sister_bundle_exact	frozen_e3_sister_bundle_overlay	4
44	demand_change	31909.507942765606	C210	322.0	363.53101637817684	8170.03	-69994.89	41.531016378176844	65516.0	85388.0	65516.0	85388.0	none	frozen_base_customer	frozen_base_customer				existing_customer	frozen_e3_base_overlay	4
45	demand_change	32301.309241553772	C163	707.0	722.33585743561	552.47	-9976.75	15.335857435610023	37772.0	57266.0	37772.0	57266.0	none	frozen_base_customer	frozen_base_customer				existing_customer	frozen_e3_base_overlay	4
46	add	33753.589348514055	N_S4_016	0.0	459.0	45192.75	-22512.56	459.0	37297.0	56745.0	37297.0	56745.0	none	frozen_sister_bundle_exact	frozen_sister_bundle_exact	L-main-threeshift-200c-01	C246	918.0	frozen_sister_bundle_exact	frozen_e3_sister_bundle_overlay	4
47	add	33961.03289114806	N_S4_017	0.0	449.0	-44710.54	2478.16	449.0	35720.0	54730.0	35720.0	54730.0	none	frozen_sister_bundle_exact	frozen_sister_bundle_exact	L-main-threeshift-200c-01	C292	898.0	frozen_sister_bundle_exact	frozen_e3_sister_bundle_overlay	4
48	add	36993.67205186767	N_S4_018	0.0	434.0	38477.58	-15148.34	434.0	36427.0	56706.0	36427.0	56706.0	none	frozen_sister_bundle_exact	frozen_sister_bundle_exact	L-main-threeshift-200c-01	C281	868.0	frozen_sister_bundle_exact	frozen_e3_sister_bundle_overlay	4
49	add	37319.77114751197	N_S4_019	0.0	426.0	66622.22	-11644.5	426.0	34205.0	54196.0	34205.0	54196.0	none	frozen_sister_bundle_exact	frozen_sister_bundle_exact	L-main-threeshift-200c-01	C381	852.0	frozen_sister_bundle_exact	frozen_e3_sister_bundle_overlay	4
50	cancel	38835.829322683916	C214	630.0	0.0	-5754.49	-41590.83	-630.0	65460.0	85921.0	65460.0	85921.0	none	frozen_base_customer	frozen_base_customer				existing_customer	frozen_e3_base_overlay	4
51	cancel	39280.19782355038	C211	132.0	0.0	92900.77	-15626.8	-132.0	66515.0	85239.0	66515.0	85239.0	none	frozen_base_customer	frozen_base_customer				existing_customer	frozen_e3_base_overlay	4
52	demand_change	39479.651961911535	C201	472.0	467.92603489465904	109.91	-50342.2	-4.07396510534096	66876.0	86368.0	66876.0	86368.0	none	frozen_base_customer	frozen_base_customer				existing_customer	frozen_e3_base_overlay	4
53	add	39555.31363918046	N_S4_020	0.0	253.0	58565.92	13102.98	253.0	65921.0	85988.0	65921.0	85988.0	none	frozen_sister_bundle_exact	frozen_sister_bundle_exact	L-main-threeshift-200c-01	C448	506.0	frozen_sister_bundle_exact	frozen_e3_sister_bundle_overlay	4
54	add	39718.34271092062	N_S4_021	0.0	360.0	3694.34	41218.48	360.0	37514.0	57968.0	37514.0	57968.0	none	frozen_sister_bundle_exact	frozen_sister_bundle_exact	L-main-threeshift-200c-01	C377	720.0	frozen_sister_bundle_exact	frozen_e3_sister_bundle_overlay	4
55	add	40934.20262781173	N_S4_022	0.0	344.0	-29401.55	-50366.72	344.0	35707.0	55980.0	35707.0	55980.0	none	frozen_sister_bundle_exact	frozen_sister_bundle_exact	L-main-threeshift-200c-01	C287	688.0	frozen_sister_bundle_exact	frozen_e3_sister_bundle_overlay	4
