event_id,event_type,t_appear,customer_id,old_demand,new_demand,x,y,delta_demand,old_ready_time,old_due_time,new_ready_time,new_due_time,time_window_action,demand_source,time_window_source,donor_instance_id,donor_customer_id,new_service_time,service_time_source,source,seed
14,cancel,9194.149691536739,C147,635.0,0.0,36098.07,48121.16,-635.0,35799.0,56726.0,35799.0,56726.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
15,cancel,9800.762549545758,C196,176.0,0.0,21800.22,-64473.88,-176.0,33030.0,51533.0,33030.0,51533.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
16,cancel,13776.912348558379,C015,318.0,0.0,-91700.07,21578.75,-318.0,4121.0,24232.0,4121.0,24232.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
17,add,13876.841837916701,N_S5_004,0.0,360.0,3694.34,41218.48,360.0,37514.0,57968.0,37514.0,57968.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C377,720.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
18,add,14211.164380729648,N_S5_005,0.0,254.0,-89848.27,63266.73,254.0,3850.0,23992.0,3850.0,23992.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C165,508.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
19,add,14308.070360052221,N_S5_006,0.0,383.0,37924.79,-92599.97,383.0,33903.0,52828.0,33903.0,52828.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C250,766.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
20,add,14438.035955309744,N_S5_007,0.0,624.0,-13292.26,-4440.44,624.0,3873.0,24403.0,3873.0,24403.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C143,1248.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
21,add,14477.183442592106,N_S5_008,0.0,383.0,62778.65,-26932.46,383.0,2258.0,23011.0,2258.0,23011.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C153,766.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
22,add,15297.429980091396,N_S5_009,0.0,507.0,-71546.4,-28146.12,507.0,37145.0,57546.0,37145.0,57546.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C247,1014.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
23,add,15377.62639521284,N_S5_010,0.0,767.0,29274.49,9705.74,767.0,36463.0,57912.0,36463.0,57912.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C213,1534.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
24,cancel,15407.992020404161,C185,728.0,0.0,-86685.24,33703.65,-728.0,34636.0,54655.0,34636.0,54655.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
25,add,15549.564891501104,N_S5_011,0.0,628.0,24027.72,42580.9,628.0,35447.0,55648.0,35447.0,55648.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C243,1256.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
26,demand_change,15954.359812651628,C114,567.0,501.09651545530426,44491.03,29279.63,-65.90348454469574,35982.0,56173.0,35982.0,56173.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
27,add,16203.064662006296,N_S5_012,0.0,272.0,-26809.41,-8929.82,272.0,65547.0,85054.0,65547.0,85054.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C444,544.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
28,add,16397.252420731536,N_S5_013,0.0,767.0,-59403.21,25611.37,767.0,35892.0,56342.0,35892.0,56342.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C262,1534.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
29,add,20851.372856175916,N_S5_014,0.0,467.0,-57640.41,8773.76,467.0,66481.0,85677.0,66481.0,85677.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C428,934.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
30,demand_change,20869.770856889267,C131,383.0,425.26009756469136,-29183.95,-10184.32,42.260097564691364,37111.0,56390.0,37111.0,56390.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
31,demand_change,22560.406788548506,C174,729.0,659.0423090502198,8379.15,15362.45,-69.95769094978016,35381.0,55216.0,35381.0,55216.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
32,add,23355.20016237953,N_S5_015,0.0,287.0,-24849.78,-12574.9,287.0,65419.0,84945.0,65419.0,84945.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C424,574.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
33,demand_change,24652.812073731282,C163,707.0,658.7069794503558,552.47,-9976.75,-48.29302054964421,37772.0,57266.0,37772.0,57266.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
34,add,25608.916699209603,N_S5_016,0.0,820.0,44634.79,15871.36,820.0,66020.0,85825.0,66020.0,85825.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C407,1640.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
35,demand_change,25908.97468104123,C140,336.0,340.8485334354087,27276.58,20669.79,4.848533435408683,33959.0,54364.0,33959.0,54364.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
36,cancel,28518.083622414233,C212,137.0,0.0,2682.81,-22649.3,-137.0,65400.0,83773.0,65400.0,83773.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
37,demand_change,29557.53593539855,C188,401.0,401.33978680199044,66330.57,-33588.36,0.3397868019904422,34395.0,54095.0,34395.0,54095.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
38,cancel,31257.7164361237,C160,441.0,0.0,34936.33,72347.96,-441.0,34021.0,52959.0,34021.0,52959.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
39,cancel,31312.030466684704,C113,151.0,0.0,57680.45,-23643.08,-151.0,36072.0,55579.0,36072.0,55579.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
40,add,31543.031716107234,N_S5_017,0.0,103.0,35189.06,19950.6,103.0,37517.0,57185.0,37517.0,57185.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C218,206.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
41,add,32315.445211496935,N_S5_018,0.0,332.0,-6969.17,50351.28,332.0,66248.0,86080.0,66248.0,86080.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C410,664.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
42,add,32787.26525875928,N_S5_019,0.0,535.0,31035.4,77416.56,535.0,66109.0,85910.0,66109.0,85910.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C413,1070.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
43,demand_change,33156.17322475102,C206,170.0,184.0198026980507,-4905.32,-19212.23,14.01980269805071,66576.0,85301.0,66576.0,85301.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
44,add,33983.98274227811,N_S5_020,0.0,289.0,56313.57,-1587.45,289.0,35095.0,54198.0,35095.0,54198.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C385,578.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
45,cancel,35008.96897941048,C214,630.0,0.0,-5754.49,-41590.83,-630.0,65460.0,85921.0,65460.0,85921.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
46,add,35584.91513001311,N_S5_021,0.0,797.0,-14945.76,48141.0,797.0,33160.0,53900.0,33160.0,53900.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C357,1594.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
47,demand_change,36908.676424173485,C217,681.0,714.5089683079069,-42167.63,18980.0,33.50896830790691,66100.0,85752.0,66100.0,85752.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
48,demand_change,37855.229773535175,C121,217.0,233.90248174221074,-44469.36,82649.62,16.90248174221074,33834.0,53107.0,33834.0,53107.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
49,demand_change,38092.8034433525,C109,468.0,448.82581957375805,-21242.87,-28002.82,-19.174180426241946,37689.0,57203.0,37689.0,57203.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
50,demand_change,38304.998825951625,C201,472.0,500.9528916793491,109.91,-50342.2,28.95289167934908,66876.0,86368.0,66876.0,86368.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
51,demand_change,38786.66408814895,C210,322.0,300.83030859145117,8170.03,-69994.89,-21.16969140854883,65516.0,85388.0,65516.0,85388.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
52,cancel,38932.711194440104,C211,132.0,0.0,92900.77,-15626.8,-132.0,66515.0,85239.0,66515.0,85239.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
53,demand_change,39297.39449610455,C202,142.0,141.39019053491182,94703.14,-38015.65,-0.6098094650881762,65754.0,84826.0,65754.0,84826.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
54,add,39740.02046289256,N_S5_022,0.0,239.0,67903.9,-35357.45,239.0,65735.0,85494.0,65735.0,85494.0,none,frozen_sister_bundle_exact,frozen_sister_bundle_exact,L-main-threeshift-200c-01,C408,478.0,frozen_sister_bundle_exact,frozen_e3_sister_bundle_overlay,5
55,demand_change,40071.871015047866,C195,460.0,526.3720134447652,-5988.47,-41226.79,66.37201344476523,36639.0,55782.0,36639.0,55782.0,none,frozen_base_customer,frozen_base_customer,,,,existing_customer,frozen_e3_base_overlay,5
