node_id,node_type,x,y,demand,ready_time,due_time,service_time,station_capacity,station_chargers,charge_power_kw,carbon_region
C45,c,15205.519442751769,-14720.248034582495,265.3,2482.7,22490.7,692.0,,,,
C46,c,-15177.56475721756,31256.098497213105,576.1,2123.9,22101.9,554.0,,,,
C47,c,-25652.240624460937,-12217.470008529337,389.2,3681.1,24181.1,764.0,,,,
C48,c,-51670.12836990337,-44794.05332770996,165.7,5843.4,25516.4,846.0,,,,
C49,c,32866.81365506219,10931.7954548837,744.5,1155.9,20999.9,1644.0,,,,
C50,c,25439.171058045198,3469.326019809945,816.4,2594.8,22221.8,848.0,,,,
C51,c,26976.25379343964,676.8615659525237,687.3,5256.0,25849.0,1532.0,,,,
C52,c,-15660.387061942485,-27989.87647266307,362.6,2781.1,22454.1,846.0,,,,
C53,c,8506.913058702141,-32714.05001798112,182.3,4009.7,23283.7,1122.0,,,,
C54,c,-41666.05827151692,-37365.22613557423,302.9,0.0,21243.0,1424.0,,,,
C55,c,20504.702968879785,10964.990933154502,203.7,5120.8,25083.8,1356.0,,,,
C56,c,19452.298027896726,-3535.506011965765,185.0,5353.7,26033.7,1162.0,,,,
C57,c,-23087.925584026652,-16285.204454995259,438.1,5182.1,24775.1,1040.0,,,,
C58,c,2303.071403091093,-34315.98789015382,315.0,3628.5,24824.5,1588.0,,,,
C59,c,-9769.1486447949,-11157.893614634535,485.4,889.6,20733.6,1644.0,,,,
C60,c,27246.617268314825,10743.390925419066,328.0,3967.4,22980.4,362.0,,,,
C61,c,-6509.072003972262,10753.647175345086,258.3,698.7,19241.7,360.0,,,,
C62,c,27540.59142886418,21859.37441833626,825.9,2753.1,21126.1,274.0,,,,
C63,c,21232.226205424973,-3349.9077653467853,155.3,5840.4,26296.4,1120.0,,,,
C64,c,-23294.81283986071,-33509.65821377353,281.7,1329.0,21223.0,662.0,,,,
C65,c,9009.13267937033,10463.571776004406,270.0,1546.4,22543.4,1580.0,,,,
C66,c,38229.895675140564,-21819.33267290728,179.3,3847.9,24161.9,902.0,,,,
C67,c,1385.1359056440706,-19030.957146660323,282.8,7925.8,28995.8,1236.0,,,,
C68,c,35884.95671486649,-9778.726908113222,146.5,10514.6,30064.6,1238.0,,,,
C69,c,-29337.764803532307,-25811.877155314865,296.4,4381.0,24657.0,554.0,,,,
C70,c,48572.872429638126,-10862.674314259923,538.7,1290.5,21197.5,386.0,,,,
C71,c,-19740.740447041997,-34841.53045063098,327.7,0.0,19673.0,846.0,,,,
C72,c,-6931.521351339988,-31664.760132073025,627.7,4355.3,23905.3,1238.0,,,,
C73,c,-10237.065381121465,-19329.00319290714,136.6,4507.8,24743.8,1148.0,,,,
C74,c,-7257.761982394855,-1846.8685142010559,661.0,0.0,19907.0,386.0,,,,
C75,c,15891.892644869102,2066.860038417857,779.4,5038.3,25038.3,448.0,,,,
C76,c,10789.991868782357,-18626.110379995487,293.7,0.0,19652.0,1362.0,,,,
C77,c,-26068.802584555582,-27371.69166926462,449.2,2419.1,22294.1,1398.0,,,,
C78,c,17433.15868574599,-45000.0,143.7,3666.9,22845.9,1064.0,,,,
C79,c,-12709.3767620005,-4419.215599671094,338.8,569.6,20119.6,1238.0,,,,
C80,c,-18579.817068265293,-26545.787290205506,431.4,6668.7,26273.7,324.0,,,,
C81,c,13452.972802746937,3834.139624109781,244.7,5875.0,25769.0,662.0,,,,
C82,c,-1165.789324790122,-24042.226652994166,461.8,1330.4,21592.4,600.0,,,,
C83,c,25909.994408150145,-3257.2840662650947,303.8,157.9,19707.9,1238.0,,,,
C84,c,-24826.670205550585,-16200.210596435689,161.0,6077.1,27383.1,1580.0,,,,
C85,c,4178.084538470429,-45000.0,330.2,2860.0,22467.0,1016.0,,,,
C86,c,-24373.499617170946,-21465.008962521828,274.7,1864.0,21533.0,248.0,,,,
C87,c,-5976.120304930511,14073.942396323899,364.2,3448.8,23530.8,690.0,,,,
F1,f,40492.372519082055,-2832.9297368404837,0.0,0.0,86400.0,0.0,1,1,60.0,R1
F2,f,38498.94435869107,-7667.369677609742,0.0,0.0,86400.0,0.0,1,1,60.0,R2
F3,f,36435.67598442079,-2592.322521798902,0.0,0.0,86400.0,0.0,1,1,60.0,R3
